strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
/sdcard/taojianTest/pcm/sr/600/0213-04.pcm,1321059845986.0,4550,1321059851419.0,883
/sdcard/taojianTest/pcm/sr/600/0214-01.pcm,1321059851429.0,2770,1321059855033.0,834
/sdcard/taojianTest/pcm/sr/600/0214-02.pcm,1321059855036.0,2980,1321059858889.0,873
/sdcard/taojianTest/pcm/sr/600/0214-03.pcm,1321059858891.0,3660,1321059863350.0,799
/sdcard/taojianTest/pcm/sr/600/0214-04.pcm,1321059863354.0,1520,1321059865565.0,691
/sdcard/taojianTest/pcm/sr/600/0215-01.pcm,1321059865570.0,2590,1321059868880.0,720
/sdcard/taojianTest/pcm/sr/600/0216-01.pcm,1321059868885.0,2620,1321059872408.0,903
/sdcard/taojianTest/pcm/sr/600/0216-02.pcm,1321059872408.0,2200,1321059875383.0,775
/sdcard/taojianTest/pcm/sr/600/0216-03.pcm,1321059875390.0,2440,1321059878653.0,823
/sdcard/taojianTest/pcm/sr/600/0345-01.pcm,1321059878663.0,1700,1321059880985.0,622
/sdcard/taojianTest/pcm/sr/600/0345-02.pcm,1321059880987.0,1790,1321059883445.0,668
/sdcard/taojianTest/pcm/sr/600/0345-03.pcm,1321059883452.0,1220,1321059885366.0,694
/sdcard/taojianTest/pcm/sr/600/0345-04.pcm,1321059885377.0,2380,1321059888551.0,794
/sdcard/taojianTest/pcm/sr/600/0346-03.pcm,1321059888559.0,2300,1321059891498.0,639
/sdcard/taojianTest/pcm/sr/600/0346-04.pcm,1321059891504.0,880,1321059892995.0,611
/sdcard/taojianTest/pcm/sr/600/0347-01.pcm,1321059893000.0,1240,1321059894867.0,627
/sdcard/taojianTest/pcm/sr/600/0347-02.pcm,1321059894874.0,1600,1321059897174.0,700
/sdcard/taojianTest/pcm/sr/600/0347-03.pcm,1321059897178.0,1800,1321059899616.0,638
/sdcard/taojianTest/pcm/sr/600/0347-04.pcm,1321059899623.0,1300,1321059901565.0,642
/sdcard/taojianTest/pcm/sr/600/0348-01.pcm,1321059901566.0,3040,1321059905330.0,724
/sdcard/taojianTest/pcm/sr/600/0348-02.pcm,1321059905339.0,2180,1321059908191.0,672
/sdcard/taojianTest/pcm/sr/600/0348-03.pcm,1321059908194.0,2060,1321059911068.0,814
